Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,SO/W,W,L,W-L%,ERA,GF,CG,SHO,SV,IP,ER,BK,WP,BF,WHIP,SO9
ump,Lance Barrett,3.0,,36.0,34.0,7,12.0,5.0,1.0,2.0,,0.0,0.0,1.0,4.0,0.353,0.361,0.735,1.096,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.345,164.0,207.0,4.0,,,,,,,,,,,,,,,
ump,Larry Vanover,6.0,,69.0,65.0,4,17.0,3.0,0.0,2.0,,2.0,2.0,3.0,8.0,0.262,0.294,0.4,0.694,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.273,72.0,91.0,2.67,,,,,,,,,,,,,,,
ump,Laz Diaz,16.0,,151.0,137.0,10,33.0,11.0,0.0,1.0,,3.0,0.0,11.0,31.0,0.241,0.293,0.343,0.636,47.0,2.0,0.0,1.0,2.0,0.0,1.0,0.299,60.0,77.0,2.82,,,,,,,,,,,,,,,
ump,Lew Williams,4.0,,39.0,37.0,5,12.0,3.0,0.0,0.0,,0.0,0.0,2.0,5.0,0.324,0.359,0.405,0.764,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,93.0,149.0,2.5,,,,,,,,,,,,,,,
ump,Manny Gonzalez,15.0,,133.0,110.0,26,35.0,8.0,1.0,4.0,,1.0,1.0,17.0,21.0,0.318,0.424,0.518,0.942,57.0,1.0,4.0,1.0,1.0,0.0,3.0,0.36,136.0,150.0,1.24,,,,,,,,,,,,,,,
ump,Mark Carlson,4.0,,41.0,39.0,6,13.0,4.0,0.0,2.0,,1.0,0.0,2.0,8.0,0.333,0.366,0.59,0.956,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.379,134.0,151.0,4.0,,,,,,,,,,,,,,,
ump,Mark Wegner,5.0,,37.0,31.0,8,9.0,2.0,0.0,3.0,,1.0,0.0,4.0,6.0,0.29,0.351,0.645,0.997,20.0,2.0,0.0,0.0,2.0,0.0,1.0,0.25,142.0,156.0,1.5,,,,,,,,,,,,,,,
ump,Marvin Hudson,9.0,,101.0,93.0,7,19.0,2.0,0.0,3.0,,1.0,0.0,5.0,28.0,0.204,0.26,0.323,0.583,30.0,3.0,2.0,1.0,0.0,0.0,1.0,0.258,46.0,59.0,5.6,,,,,,,,,,,,,,,
ump,Mike Estabrook,10.0,,81.0,75.0,14,21.0,5.0,0.0,3.0,,0.0,0.0,5.0,17.0,0.28,0.333,0.467,0.8,35.0,1.0,1.0,0.0,0.0,1.0,0.0,0.327,98.0,115.0,3.4,,,,,,,,,,,,,,,
ump,Mike Muchlinski,10.0,,73.0,66.0,9,17.0,1.0,0.0,0.0,,1.0,1.0,6.0,13.0,0.258,0.319,0.273,0.592,18.0,1.0,0.0,1.0,0.0,0.0,1.0,0.321,53.0,66.0,2.17,,,,,,,,,,,,,,,
ump,Nestor Ceja,8.0,,73.0,72.0,9,20.0,6.0,0.0,4.0,,0.0,0.0,1.0,18.0,0.278,0.288,0.528,0.815,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32,98.0,115.0,18.0,,,,,,,,,,,,,,,
ump,Nick Mahrley,10.0,,71.0,68.0,8,17.0,4.0,0.0,3.0,,2.0,2.0,3.0,16.0,0.25,0.282,0.441,0.723,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.286,78.0,106.0,5.33,,,,,,,,,,,,,,,
ump,Pat Hoberg,16.0,,150.0,138.0,18,32.0,4.0,2.0,5.0,,2.0,0.0,11.0,30.0,0.232,0.293,0.399,0.692,55.0,2.0,1.0,0.0,0.0,2.0,0.0,0.262,72.0,95.0,2.73,,,,,,,,,,,,,,,
ump,Phil Cuzzi,3.0,,42.0,36.0,10,15.0,5.0,2.0,1.0,,0.0,0.0,2.0,5.0,0.417,0.463,0.75,1.213,27.0,1.0,2.0,1.0,1.0,0.0,0.0,0.452,197.0,203.0,2.5,,,,,,,,,,,,,,,
ump,Ramon De Jesus,5.0,,41.0,37.0,7,9.0,1.0,0.0,2.0,,1.0,0.0,4.0,12.0,0.243,0.317,0.432,0.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,86.0,115.0,3.0,,,,,,,,,,,,,,,
ump,Rob Drake,19.0,,193.0,177.0,32,51.0,13.0,0.0,7.0,,3.0,0.0,12.0,39.0,0.288,0.337,0.48,0.817,85.0,2.0,1.0,3.0,0.0,2.0,1.0,0.336,102.0,127.0,3.25,,,,,,,,,,,,,,,
ump,Roberto Ortiz,6.0,,67.0,60.0,5,14.0,2.0,0.0,2.0,,1.0,1.0,5.0,14.0,0.233,0.313,0.367,0.68,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.273,71.0,99.0,2.8,,,,,,,,,,,,,,,
ump,Ron Kulpa,6.0,,37.0,33.0,4,4.0,0.0,0.0,3.0,,0.0,0.0,4.0,4.0,0.121,0.216,0.394,0.61,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038,48.0,65.0,1.0,,,,,,,,,,,,,,,
ump,Ryan Additon,5.0,,36.0,33.0,3,7.0,2.0,0.0,0.0,,1.0,0.0,2.0,3.0,0.212,0.257,0.273,0.53,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.233,34.0,52.0,1.5,,,,,,,,,,,,,,,
ump,Ryan Blakney,9.0,,78.0,63.0,7,12.0,4.0,1.0,0.0,,1.0,1.0,11.0,19.0,0.19,0.321,0.286,0.606,18.0,1.0,2.0,0.0,2.0,1.0,1.0,0.261,56.0,77.0,1.73,,,,,,,,,,,,,,,
ump,Ryan Wills,5.0,,42.0,35.0,7,10.0,4.0,0.0,1.0,,0.0,2.0,5.0,7.0,0.286,0.405,0.486,0.89,17.0,1.0,2.0,0.0,0.0,0.0,1.0,0.333,124.0,138.0,1.4,,,,,,,,,,,,,,,
ump,Scott Barry,1.0,,28.0,25.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,5.0,0.0,0.107,0.0,0.107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-66.0,1.67,,,,,,,,,,,,,,,
ump,Sean Barber,6.0,,45.0,39.0,11,10.0,1.0,1.0,3.0,,0.0,0.0,5.0,11.0,0.256,0.341,0.564,0.905,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28,121.0,130.0,2.2,,,,,,,,,,,,,,,
ump,Stu Scheurwater,13.0,,129.0,107.0,24,30.0,4.0,0.0,8.0,,1.0,0.0,16.0,25.0,0.28,0.383,0.542,0.925,58.0,0.0,3.0,0.0,2.0,2.0,1.0,0.289,129.0,164.0,1.56,,,,,,,,,,,,,,,
ump,Ted Barrett,21.0,,164.0,141.0,27,39.0,11.0,1.0,4.0,,3.0,3.0,16.0,36.0,0.277,0.366,0.454,0.82,64.0,4.0,5.0,0.0,2.0,0.0,1.0,0.34,105.0,129.0,2.25,,,,,,,,,,,,,,,
ump,Tim Timmons,6.0,,42.0,37.0,7,7.0,2.0,1.0,1.0,,0.0,0.0,5.0,11.0,0.189,0.286,0.378,0.664,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.24,65.0,94.0,2.2,,,,,,,,,,,,,,,
ump,Todd Tichenor,17.0,,125.0,112.0,26,38.0,7.0,1.0,6.0,,2.0,1.0,9.0,15.0,0.339,0.387,0.58,0.967,65.0,2.0,1.0,1.0,2.0,2.0,2.0,0.344,138.0,155.0,1.67,,,,,,,,,,,,,,,
ump,Tom Hallion,7.0,,78.0,70.0,7,21.0,9.0,0.0,1.0,,2.0,0.0,5.0,13.0,0.3,0.359,0.471,0.83,33.0,0.0,2.0,0.0,1.0,1.0,0.0,0.351,107.0,126.0,2.6,,,,,,,,,,,,,,,
ump,Tony Randazzo,18.0,,175.0,148.0,40,49.0,9.0,1.0,11.0,,0.0,0.0,22.0,33.0,0.331,0.422,0.628,1.05,93.0,4.0,2.0,2.0,1.0,0.0,2.0,0.362,159.0,173.0,1.5,,,,,,,,,,,,,,,
ump,Tripp Gibson,9.0,,82.0,72.0,14,21.0,6.0,3.0,2.0,,1.0,0.0,9.0,16.0,0.292,0.37,0.542,0.912,39.0,0.0,0.0,1.0,0.0,1.0,1.0,0.352,125.0,177.0,1.78,,,,,,,,,,,,,,,
ump,Vic Carapazza,9.0,,73.0,66.0,12,19.0,8.0,1.0,2.0,,1.0,0.0,5.0,13.0,0.288,0.338,0.53,0.868,35.0,0.0,0.0,1.0,0.0,1.0,0.0,0.333,113.0,144.0,2.6,,,,,,,,,,,,,,,
ump,Will Little,17.0,,117.0,100.0,16,27.0,11.0,0.0,2.0,,1.0,0.0,11.0,23.0,0.27,0.353,0.44,0.793,44.0,2.0,3.0,1.0,2.0,1.0,2.0,0.325,98.0,114.0,2.09,,,,,,,,,,,,,,,
umpex,Adam Beck,5.0,1.0,,,13,13.0,,,5.0,,,,9.0,9.0,,,,,,,0.0,,,1.0,,,,,1.0,0.0,1.0,0.0,14.63,1.0,0.0,0.0,0.0,8.0,13.0,0.0,1.0,46.0,2.75,10.1
umpex,Adam Hamari,8.0,2.0,,,8,17.0,,,3.0,,,,5.0,19.0,,,,,,,1.0,,,1.0,,,,,3.8,1.0,1.0,0.5,4.24,2.0,0.0,0.0,1.0,17.0,8.0,0.0,0.0,71.0,1.294,10.1
umpex,Adrian Johnson,3.0,1.0,,,5,8.0,,,3.0,,,,2.0,7.0,,,,,,,0.0,,,0.0,,,,,3.5,0.0,1.0,0.0,5.63,1.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,32.0,1.25,7.9
umpex,Alan Porter,10.0,3.0,,,14,28.0,,,3.0,,,,11.0,17.0,,,,,,,3.0,,,2.0,,,,,1.55,0.0,3.0,0.0,4.5,3.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,117.0,1.5,5.9
umpex,Alex Tosi,5.0,1.0,,,8,14.0,,,2.0,,,,2.0,7.0,,,,,,,0.0,,,0.0,,,,,3.5,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,42.0,1.778,7.0
umpex,Alfonso Marquez,6.0,1.0,,,7,9.0,,,2.0,,,,7.0,9.0,,,,,,,0.0,,,1.0,,,,,1.29,0.0,1.0,0.0,3.48,1.0,0.0,0.0,0.0,10.1,4.0,0.0,0.0,47.0,1.548,7.8
umpex,Angel Hernandez,5.0,1.0,,,4,9.0,,,1.0,,,,7.0,8.0,,,,,,,0.0,,,0.0,,,,,1.14,0.0,1.0,0.0,4.5,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,36.0,2.0,9.0
umpex,Ben May,9.0,2.0,,,9,19.0,,,2.0,,,,7.0,17.0,,,,,,,1.0,,,0.0,,,,,2.43,0.0,2.0,0.0,4.5,2.0,0.0,0.0,0.0,18.0,9.0,0.0,1.0,81.0,1.444,8.5
umpex,Bill Miller,10.0,2.0,,,14,23.0,,,2.0,,,,12.0,15.0,,,,,,,1.0,,,0.0,,,,,1.25,1.0,1.0,0.5,7.0,2.0,0.0,0.0,1.0,18.0,14.0,0.0,2.0,88.0,1.944,7.5
umpex,Bill Welke,10.0,2.0,,,16,17.0,,,8.0,,,,8.0,17.0,,,,,,,1.0,,,3.0,,,,,2.13,1.0,1.0,0.5,5.57,2.0,0.0,0.0,0.0,21.0,13.0,0.0,1.0,87.0,1.19,7.3
umpex,Brian O'Nora,3.0,1.0,,,5,7.0,,,2.0,,,,2.0,11.0,,,,,,,0.0,,,0.0,,,,,5.5,0.0,1.0,0.0,5.19,1.0,0.0,0.0,0.0,8.2,5.0,0.0,0.0,34.0,1.038,11.4
umpex,Bruce Dreckman,3.0,1.0,,,7,8.0,,,3.0,,,,2.0,7.0,,,,,,,0.0,,,0.0,,,,,3.5,0.0,1.0,0.0,6.75,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,34.0,1.25,7.9
umpex,Carlos Torres,4.0,1.0,,,7,11.0,,,0.0,,,,5.0,3.0,,,,,,,0.0,,,1.0,,,,,0.6,0.0,1.0,0.0,6.75,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,39.0,2.0,3.4
umpex,CB Bucknor,4.0,1.0,,,3,11.0,,,2.0,,,,2.0,8.0,,,,,,,0.0,,,1.0,,,,,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,39.0,1.444,8.0
umpex,Chad Fairchild,4.0,1.0,,,3,7.0,,,1.0,,,,2.0,10.0,,,,,,,0.0,,,0.0,,,,,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,36.0,1.0,10.0
umpex,Chad Whitson,6.0,1.0,,,3,7.0,,,0.0,,,,4.0,9.0,,,,,,,0.0,,,1.0,,,,,2.25,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,35.0,1.222,9.0
umpex,Chris Conroy,7.0,2.0,,,13,16.0,,,3.0,,,,9.0,19.0,,,,,,,1.0,,,0.0,,,,,2.11,0.0,2.0,0.0,7.31,2.0,0.0,0.0,0.0,16.0,13.0,1.0,0.0,73.0,1.563,10.7
umpex,Chris Guccione,3.0,1.0,,,1,7.0,,,1.0,,,,1.0,7.0,,,,,,,0.0,,,0.0,,,,,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,34.0,0.889,7.0
umpex,Chris Segal,11.0,2.0,,,15,25.0,,,4.0,,,,6.0,9.0,,,,,,,0.0,,,1.0,,,,,1.5,0.0,2.0,0.0,7.94,2.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,78.0,1.824,4.8
umpex,Cory Blaser,7.0,2.0,,,11,15.0,,,3.0,,,,8.0,9.0,,,,,,,0.0,,,0.0,,,,,1.13,1.0,1.0,0.5,4.76,2.0,0.0,0.0,1.0,17.0,9.0,0.0,1.0,73.0,1.353,4.8
umpex,D.J. Reyburn,3.0,1.0,,,1,5.0,,,0.0,,,,2.0,6.0,,,,,,,0.0,,,0.0,,,,,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,33.0,0.778,6.0
umpex,Dan Bellino,8.0,2.0,,,11,19.0,,,2.0,,,,6.0,19.0,,,,,,,3.0,,,2.0,,,,,3.17,0.0,2.0,0.0,5.82,2.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,80.0,1.471,10.1
umpex,Dan Iassogna,5.0,1.0,,,3,9.0,,,0.0,,,,1.0,9.0,,,,,,,0.0,,,0.0,,,,,9.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,36.0,1.111,9.0
umpex,Dan Merzel,7.0,2.0,,,16,20.0,,,4.0,,,,6.0,14.0,,,,,,,2.0,,,0.0,,,,,2.33,0.0,2.0,0.0,7.88,2.0,0.0,0.0,0.0,16.0,14.0,0.0,1.0,76.0,1.625,7.9
umpex,David Rackley,10.0,2.0,,,15,26.0,,,3.0,,,,5.0,16.0,,,,,,,2.0,,,1.0,,,,,3.2,0.0,2.0,0.0,7.94,2.0,0.0,0.0,0.0,17.0,15.0,0.0,1.0,82.0,1.824,8.5
umpex,Doug Eddings,4.0,1.0,,,9,11.0,,,2.0,,,,7.0,7.0,,,,,,,0.0,,,0.0,,,,,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,46.0,2.0,7.0
umpex,Edwin Moscoso,19.0,4.0,,,28,44.0,,,8.0,,,,13.0,23.0,,,,,,,2.0,,,1.0,,,,,1.77,1.0,3.0,0.25,5.66,4.0,0.0,0.0,0.0,35.0,22.0,0.0,0.0,163.0,1.629,5.9
umpex,Gabe Morales,5.0,1.0,,,3,3.0,,,1.0,,,,7.0,7.0,,,,,,,0.0,,,0.0,,,,,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,35.0,1.111,7.0
umpex,Greg Gibson,14.0,2.0,,,19,23.0,,,3.0,,,,12.0,17.0,,,,,,,6.0,,,1.0,,,,,1.42,0.0,2.0,0.0,8.53,2.0,0.0,0.0,0.0,19.0,18.0,1.0,2.0,96.0,1.842,8.1
umpex,James Hoye,10.0,2.0,,,9,17.0,,,5.0,,,,5.0,25.0,,,,,,,1.0,,,0.0,,,,,5.0,1.0,1.0,0.5,4.5,2.0,0.0,0.0,1.0,18.0,9.0,0.0,1.0,77.0,1.222,12.5
umpex,Jansen Visconti,13.0,4.0,,,14,22.0,,,4.0,,,,9.0,29.0,,,,,,,3.0,,,0.0,,,,,3.22,2.0,2.0,0.5,3.94,3.0,1.0,1.0,1.0,32.0,14.0,0.0,0.0,129.0,0.969,8.2
umpex,Jeff Nelson,13.0,3.0,,,23,24.0,,,6.0,,,,18.0,20.0,,,,,,,0.0,,,1.0,,,,,1.11,0.0,3.0,0.0,5.54,3.0,0.0,0.0,0.0,26.0,16.0,0.0,2.0,120.0,1.615,6.9
umpex,Jeremie Rehak,3.0,1.0,,,5,6.0,,,2.0,,,,1.0,9.0,,,,,,,0.0,,,0.0,,,,,9.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,34.0,0.778,9.0
umpex,Jeremy Riggs,26.0,6.0,,,26,39.0,,,6.0,,,,14.0,48.0,,,,,,,3.0,,,0.0,,,,,3.43,4.0,2.0,0.667,3.91,5.0,1.0,1.0,0.0,53.0,23.0,0.0,0.0,208.0,1.0,8.2
umpex,Jerry Meals,8.0,1.0,,,11,13.0,,,6.0,,,,4.0,13.0,,,,,,,0.0,,,0.0,,,,,3.25,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,48.0,1.7,11.7
umpex,Jim Reynolds,10.0,2.0,,,4,13.0,,,1.0,,,,5.0,16.0,,,,,,,0.0,,,0.0,,,,,3.2,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,18.0,4.0,1.0,0.0,71.0,1.0,8.0
umpex,Jim Wolf,13.0,3.0,,,8,26.0,,,1.0,,,,8.0,26.0,,,,,,,0.0,,,1.0,,,,,3.25,2.0,1.0,0.667,2.77,3.0,0.0,0.0,1.0,26.0,8.0,0.0,0.0,111.0,1.308,9.0
umpex,Joe West,4.0,1.0,,,5,6.0,,,2.0,,,,4.0,6.0,,,,,,,0.0,,,0.0,,,,,1.5,0.0,1.0,0.0,4.5,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,33.0,1.25,6.8
umpex,John Libka,11.0,2.0,,,12,23.0,,,4.0,,,,13.0,17.0,,,,,,,1.0,,,2.0,,,,,1.31,1.0,1.0,0.5,6.0,2.0,0.0,0.0,0.0,18.0,12.0,0.0,1.0,90.0,2.0,8.5
umpex,Jordan Baker,6.0,1.0,,,7,16.0,,,1.0,,,,1.0,6.0,,,,,,,0.0,,,0.0,,,,,6.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,42.0,1.889,6.0
umpex,Jose Navas,6.0,1.0,,,1,6.0,,,1.0,,,,5.0,7.0,,,,,,,1.0,,,1.0,,,,,1.4,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,2.0,38.0,1.222,7.0
umpex,Lance Barksdale,9.0,2.0,,,6,17.0,,,3.0,,,,6.0,15.0,,,,,,,3.0,,,0.0,,,,,2.5,1.0,1.0,0.5,2.5,2.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,76.0,1.278,7.5
umpex,Lance Barrett,3.0,1.0,,,7,12.0,,,2.0,,,,1.0,4.0,,,,,,,0.0,,,0.0,,,,,4.0,0.0,1.0,0.0,6.75,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,36.0,1.625,4.5
umpex,Larry Vanover,6.0,2.0,,,4,17.0,,,2.0,,,,3.0,8.0,,,,,,,0.0,,,0.0,,,,,2.67,1.0,1.0,0.5,2.08,2.0,0.0,0.0,0.0,17.1,4.0,0.0,0.0,69.0,1.154,4.2
umpex,Laz Diaz,16.0,4.0,,,10,33.0,,,1.0,,,,11.0,31.0,,,,,,,0.0,,,0.0,,,,,2.82,4.0,0.0,1.0,2.5,4.0,0.0,0.0,3.0,36.0,10.0,0.0,3.0,151.0,1.222,7.8
umpex,Lew Williams,4.0,1.0,,,5,12.0,,,0.0,,,,2.0,5.0,,,,,,,0.0,,,0.0,,,,,2.5,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,39.0,1.556,5.0
umpex,Manny Gonzalez,15.0,3.0,,,26,35.0,,,4.0,,,,17.0,21.0,,,,,,,4.0,,,0.0,,,,,1.24,0.0,3.0,0.0,8.64,3.0,0.0,0.0,0.0,25.0,24.0,0.0,1.0,133.0,2.08,7.6
umpex,Mark Carlson,4.0,1.0,,,6,13.0,,,2.0,,,,2.0,8.0,,,,,,,0.0,,,1.0,,,,,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,41.0,1.667,8.0
umpex,Mark Wegner,5.0,1.0,,,8,9.0,,,3.0,,,,4.0,6.0,,,,,,,0.0,,,0.0,,,,,1.5,0.0,1.0,0.0,7.88,1.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,37.0,1.625,6.8
umpex,Marvin Hudson,9.0,3.0,,,7,19.0,,,3.0,,,,5.0,28.0,,,,,,,2.0,,,0.0,,,,,5.6,2.0,1.0,0.667,2.08,3.0,0.0,0.0,1.0,26.0,6.0,0.0,0.0,101.0,0.923,9.7
umpex,Mike Estabrook,10.0,2.0,,,14,21.0,,,3.0,,,,5.0,17.0,,,,,,,1.0,,,1.0,,,,,3.4,0.0,2.0,0.0,5.5,2.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,81.0,1.444,8.5
umpex,Mike Muchlinski,10.0,2.0,,,9,17.0,,,0.0,,,,6.0,13.0,,,,,,,0.0,,,0.0,,,,,2.17,1.0,1.0,0.5,3.71,2.0,0.0,0.0,1.0,17.0,7.0,0.0,0.0,73.0,1.353,6.9
umpex,Nestor Ceja,8.0,2.0,,,9,20.0,,,4.0,,,,1.0,18.0,,,,,,,0.0,,,0.0,,,,,18.0,2.0,0.0,1.0,4.5,2.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,73.0,1.167,9.0
umpex,Nick Mahrley,10.0,2.0,,,8,17.0,,,3.0,,,,3.0,16.0,,,,,,,0.0,,,0.0,,,,,5.33,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,18.0,8.0,0.0,1.0,71.0,1.111,8.0
umpex,Pat Hoberg,16.0,4.0,,,18,32.0,,,5.0,,,,11.0,30.0,,,,,,,1.0,,,2.0,,,,,2.73,2.0,2.0,0.5,3.82,4.0,0.0,0.0,1.0,35.1,15.0,0.0,1.0,150.0,1.217,7.6
umpex,Phil Cuzzi,3.0,1.0,,,10,15.0,,,1.0,,,,2.0,5.0,,,,,,,2.0,,,0.0,,,,,2.5,0.0,1.0,0.0,11.25,1.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,42.0,2.125,5.6
umpex,Ramon De Jesus,5.0,1.0,,,7,9.0,,,2.0,,,,4.0,12.0,,,,,,,0.0,,,0.0,,,,,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,41.0,1.444,12.0
umpex,Rob Drake,19.0,5.0,,,32,51.0,,,7.0,,,,12.0,39.0,,,,,,,1.0,,,2.0,,,,,3.25,1.0,4.0,0.2,6.49,5.0,0.0,0.0,1.0,43.0,31.0,1.0,2.0,193.0,1.465,8.2
umpex,Roberto Ortiz,6.0,2.0,,,5,14.0,,,2.0,,,,5.0,14.0,,,,,,,2.0,,,0.0,,,,,2.8,0.0,2.0,0.0,2.81,2.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,67.0,1.188,7.9
umpex,Ron Kulpa,6.0,1.0,,,4,4.0,,,3.0,,,,4.0,4.0,,,,,,,0.0,,,0.0,,,,,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,37.0,0.889,4.0
umpex,Ryan Additon,5.0,1.0,,,3,7.0,,,0.0,,,,2.0,3.0,,,,,,,0.0,,,0.0,,,,,1.5,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,36.0,1.0,3.0
umpex,Ryan Blakney,9.0,2.0,,,7,12.0,,,0.0,,,,11.0,19.0,,,,,,,2.0,,,1.0,,,,,1.73,1.0,1.0,0.5,3.5,2.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,78.0,1.278,9.5
umpex,Ryan Wills,5.0,1.0,,,7,10.0,,,1.0,,,,5.0,7.0,,,,,,,2.0,,,0.0,,,,,1.4,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,42.0,1.667,7.0
umpex,Scott Barry,1.0,1.0,,,0,0.0,,,0.0,,,,3.0,5.0,,,,,,,0.0,,,0.0,,,,,1.67,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,28.0,0.333,5.0
umpex,Sean Barber,6.0,1.0,,,11,10.0,,,3.0,,,,5.0,11.0,,,,,,,0.0,,,1.0,,,,,2.2,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,45.0,1.5,9.9
umpex,Stu Scheurwater,13.0,3.0,,,24,30.0,,,8.0,,,,16.0,25.0,,,,,,,3.0,,,2.0,,,,,1.56,0.0,3.0,0.0,6.92,3.0,0.0,0.0,0.0,26.0,20.0,0.0,0.0,129.0,1.769,8.7
umpex,Ted Barrett,21.0,4.0,,,27,39.0,,,4.0,,,,16.0,36.0,,,,,,,5.0,,,0.0,,,,,2.25,0.0,4.0,0.0,6.5,4.0,0.0,0.0,0.0,36.0,26.0,0.0,1.0,164.0,1.528,9.0
umpex,Tim Timmons,6.0,1.0,,,7,7.0,,,1.0,,,,5.0,11.0,,,,,,,0.0,,,0.0,,,,,2.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,42.0,1.333,11.0
umpex,Todd Tichenor,17.0,3.0,,,26,38.0,,,6.0,,,,9.0,15.0,,,,,,,1.0,,,2.0,,,,,1.67,0.0,3.0,0.0,7.52,3.0,0.0,0.0,0.0,26.1,22.0,0.0,0.0,125.0,1.785,5.1
umpex,Tom Hallion,7.0,2.0,,,7,21.0,,,1.0,,,,5.0,13.0,,,,,,,2.0,,,1.0,,,,,2.6,1.0,1.0,0.5,3.71,2.0,0.0,0.0,0.0,17.0,7.0,0.0,1.0,78.0,1.529,6.9
umpex,Tony Randazzo,18.0,4.0,,,40,49.0,,,11.0,,,,22.0,33.0,,,,,,,2.0,,,0.0,,,,,1.5,1.0,3.0,0.25,9.51,4.0,0.0,0.0,0.0,35.0,37.0,0.0,0.0,175.0,2.029,8.5
umpex,Tripp Gibson,9.0,2.0,,,14,21.0,,,2.0,,,,9.0,16.0,,,,,,,0.0,,,1.0,,,,,1.78,0.0,2.0,0.0,7.41,2.0,0.0,0.0,0.0,17.0,14.0,0.0,2.0,82.0,1.765,8.5
umpex,Vic Carapazza,9.0,2.0,,,12,19.0,,,2.0,,,,5.0,13.0,,,,,,,0.0,,,1.0,,,,,2.6,0.0,2.0,0.0,6.19,2.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,73.0,1.5,7.3
