Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
parks,PIT-BB&T Park,9.0,1.0,33.0,29.0,3,6.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,0.207,0.281,0.379,0.661,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.227,87.0,154.0
platparks,as RHB@LAA-Angel Stad,3.0,,69.0,62.0,10,16.0,2.0,0.0,4.0,9.0,2.0,1.0,5.0,15.0,0.258,0.309,0.484,0.793,30.0,3.0,0.0,1.0,1.0,0.0,1.0,0.273,122.0,116.0
platparks,as LHB@LAA-Angel Stad,3.0,,43.0,39.0,3,11.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,12.0,0.282,0.349,0.462,0.81,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,130.0,108.0
platparks,as RHB@BAL-Camden Yards,3.0,,64.0,62.0,11,17.0,2.0,1.0,4.0,10.0,0.0,0.0,1.0,19.0,0.274,0.297,0.532,0.829,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.333,130.0,100.0
platparks,as LHB@BAL-Camden Yards,3.0,,50.0,47.0,5,13.0,4.0,0.0,1.0,5.0,1.0,0.0,3.0,9.0,0.277,0.32,0.426,0.746,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.324,111.0,83.0
platparks,as RHB@BOS-Fenway Pk,3.0,,69.0,63.0,12,18.0,5.0,0.0,3.0,12.0,4.0,0.0,5.0,17.0,0.286,0.333,0.508,0.841,32.0,3.0,0.0,0.0,1.0,1.0,1.0,0.341,136.0,105.0
platparks,as LHB@BOS-Fenway Pk,3.0,,51.0,46.0,7,15.0,3.0,0.0,1.0,7.0,1.0,0.0,4.0,14.0,0.326,0.373,0.457,0.829,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.438,137.0,117.0
platparks,as RHB@CHC-Wrigley Fld,2.0,,26.0,24.0,2,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.125,0.192,0.167,0.359,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,5.0,1.0
platparks,as LHB@CHC-Wrigley Fld,2.0,,43.0,42.0,3,9.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,9.0,0.214,0.233,0.381,0.614,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,72.0,58.0
platparks,as RHB@CHW-Guaranteed,10.0,,207.0,189.0,25,33.0,9.0,2.0,6.0,25.0,5.0,0.0,12.0,54.0,0.175,0.229,0.339,0.568,64.0,3.0,2.0,2.0,2.0,0.0,0.0,0.206,60.0,51.0
platparks,as LHB@CHW-Guaranteed,10.0,,153.0,139.0,14,30.0,7.0,0.0,5.0,12.0,3.0,0.0,10.0,43.0,0.216,0.283,0.374,0.657,52.0,1.0,3.0,1.0,0.0,0.0,3.0,0.275,86.0,90.0
platparks,as RHB@CIN-GreatAmer BP,3.0,,62.0,57.0,8,12.0,1.0,0.0,5.0,8.0,2.0,0.0,5.0,21.0,0.211,0.274,0.491,0.765,28.0,3.0,0.0,0.0,0.0,2.0,0.0,0.226,112.0,90.0
platparks,as LHB@CIN-GreatAmer BP,3.0,,55.0,47.0,3,14.0,3.0,1.0,1.0,3.0,2.0,0.0,6.0,7.0,0.298,0.382,0.468,0.85,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.325,142.0,114.0
platparks,as RHB@CLE-Progressive,71.0,,1533.0,1385.0,178,332.0,58.0,5.0,54.0,171.0,33.0,7.0,125.0,360.0,0.24,0.307,0.406,0.712,562.0,33.0,11.0,7.0,5.0,3.0,13.0,0.285,102.0,95.0
platparks,as LHB@CLE-Progressive,71.0,,1009.0,895.0,130,209.0,42.0,6.0,36.0,125.0,14.0,1.0,90.0,224.0,0.234,0.31,0.415,0.724,371.0,16.0,13.0,0.0,9.0,4.0,8.0,0.269,105.0,103.0
platparks,as RHB@DET-Comerica Pk,10.0,,250.0,224.0,36,56.0,12.0,2.0,9.0,34.0,3.0,1.0,19.0,54.0,0.25,0.315,0.442,0.756,99.0,10.0,3.0,2.0,2.0,0.0,3.0,0.288,114.0,110.0
platparks,as LHB@DET-Comerica Pk,10.0,,138.0,112.0,14,26.0,5.0,1.0,3.0,13.0,5.0,2.0,22.0,25.0,0.232,0.37,0.375,0.745,42.0,1.0,3.0,0.0,1.0,0.0,0.0,0.271,115.0,117.0
platparks,as RHB@HOU-MinuteMaidPk,3.0,,65.0,59.0,7,16.0,2.0,0.0,1.0,7.0,1.0,0.0,5.0,19.0,0.271,0.328,0.356,0.684,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.385,97.0,91.0
platparks,as LHB@HOU-MinuteMaidPk,3.0,,51.0,45.0,4,9.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,15.0,0.2,0.294,0.333,0.627,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.276,80.0,73.0
platparks,as RHB@KCR-KauffmanStad,7.0,,189.0,171.0,22,46.0,11.0,1.0,5.0,21.0,1.0,0.0,18.0,41.0,0.269,0.339,0.433,0.771,74.0,5.0,0.0,0.0,0.0,0.0,2.0,0.328,119.0,110.0
platparks,as LHB@KCR-KauffmanStad,6.0,,89.0,77.0,18,16.0,3.0,0.0,6.0,18.0,0.0,0.0,10.0,22.0,0.208,0.307,0.481,0.787,37.0,0.0,1.0,1.0,0.0,3.0,1.0,0.204,121.0,114.0
platparks,as RHB@MIN-Target Field,8.0,,182.0,166.0,17,35.0,12.0,0.0,4.0,17.0,4.0,0.0,13.0,36.0,0.211,0.271,0.355,0.626,59.0,2.0,1.0,1.0,1.0,1.0,1.0,0.244,78.0,72.0
platparks,as LHB@MIN-Target Field,8.0,,109.0,98.0,16,20.0,3.0,0.0,6.0,15.0,2.0,0.0,11.0,20.0,0.204,0.284,0.418,0.703,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.194,98.0,81.0
platparks,as RHB@OAK-Coliseum,3.0,,67.0,63.0,5,14.0,2.0,0.0,2.0,5.0,2.0,0.0,2.0,17.0,0.222,0.239,0.349,0.588,22.0,0.0,0.0,0.0,2.0,1.0,1.0,0.261,66.0,73.0
platparks,as LHB@OAK-Coliseum,3.0,,44.0,40.0,6,11.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,15.0,0.275,0.341,0.525,0.866,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.364,143.0,135.0
platparks,as RHB@PIT-PNC Pk,3.0,,48.0,45.0,12,11.0,0.0,0.0,5.0,11.0,0.0,0.0,3.0,11.0,0.244,0.292,0.578,0.869,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.207,140.0,138.0
platparks,as LHB@PIT-PNC Pk,3.0,,61.0,54.0,3,11.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,16.0,0.204,0.295,0.222,0.517,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.289,53.0,42.0
platparks,as RHB@SEA-T-Mobile Pk,4.0,,72.0,68.0,5,14.0,6.0,0.0,2.0,4.0,0.0,0.0,4.0,19.0,0.206,0.25,0.382,0.632,26.0,2.0,0.0,0.0,0.0,1.0,2.0,0.255,77.0,78.0
platparks,as LHB@SEA-T-Mobile Pk,4.0,,72.0,66.0,7,14.0,2.0,0.0,2.0,7.0,1.0,0.0,4.0,14.0,0.212,0.268,0.333,0.601,22.0,2.0,1.0,1.0,0.0,0.0,0.0,0.24,71.0,90.0
platparks,as LHB@STL-Busch Stad 3,2.0,,46.0,42.0,10,11.0,4.0,0.0,1.0,10.0,1.0,1.0,1.0,12.0,0.262,0.304,0.429,0.733,18.0,0.0,2.0,0.0,1.0,0.0,0.0,0.333,107.0,126.0
platparks,as RHB@STL-Busch Stad 3,2.0,,30.0,27.0,2,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,7.0,0.259,0.3,0.333,0.633,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,82.0,84.0
platparks,as RHB@TBR-TropicanaFld,3.0,,55.0,50.0,7,11.0,3.0,0.0,2.0,7.0,3.0,0.0,4.0,12.0,0.22,0.291,0.4,0.691,20.0,2.0,1.0,0.0,0.0,0.0,1.0,0.25,95.0,103.0
platparks,as LHB@TBR-TropicanaFld,3.0,,39.0,35.0,2,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,16.0,0.171,0.256,0.171,0.428,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.316,27.0,29.0
platparks,as RHB@TOR-Rogers Ctr,4.0,,128.0,119.0,10,29.0,5.0,0.0,2.0,10.0,4.0,0.0,8.0,29.0,0.244,0.291,0.336,0.627,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.307,80.0,77.0
platparks,as LHB@TOR-Rogers Ctr,4.0,,25.0,24.0,3,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,0.208,0.2,0.375,0.575,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.267,59.0,73.0
platparks,as RHB-WIL02,1.0,,25.0,21.0,3,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.238,0.333,0.476,0.81,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.211,128.0,206.0
platparks,as LHB-WIL02,1.0,,8.0,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.125,0.125,0.125,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,-28.0,6.0
