Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
opp,New York Mets,78.0,6.0,200.0,180.0,29,38.0,4.0,1.0,10.0,25.0,0.0,1.0,16.0,54.0,0.211,0.28,0.411,0.691,74.0,3.0,2.0,0.0,2.0,0.0,1.0,0.237,89.0,96.0
opp,Oakland Athletics,75.0,7.0,247.0,226.0,30,51.0,11.0,0.0,12.0,29.0,1.0,2.0,18.0,62.0,0.226,0.289,0.434,0.722,98.0,5.0,2.0,1.0,0.0,0.0,1.0,0.257,97.0,104.0
opp,Philadelphia Phillies,54.0,4.0,152.0,137.0,19,33.0,6.0,2.0,9.0,18.0,4.0,0.0,13.0,38.0,0.241,0.311,0.511,0.822,70.0,5.0,1.0,1.0,0.0,0.0,1.0,0.267,123.0,120.0
opp,Seattle Mariners,71.0,7.0,277.0,246.0,30,62.0,13.0,0.0,6.0,28.0,4.0,0.0,22.0,62.0,0.252,0.329,0.378,0.707,93.0,4.0,7.0,0.0,2.0,2.0,1.0,0.311,96.0,94.0
opp,Tampa Bay Rays,160.0,16.0,579.0,514.0,44,97.0,25.0,0.0,15.0,38.0,4.0,1.0,53.0,160.0,0.189,0.274,0.325,0.599,167.0,15.0,8.0,2.0,2.0,1.0,2.0,0.24,66.0,74.0
opp,Texas Rangers,41.0,4.0,142.0,127.0,13,33.0,5.0,2.0,1.0,13.0,1.0,0.0,12.0,29.0,0.26,0.324,0.354,0.678,45.0,8.0,1.0,0.0,2.0,0.0,0.0,0.323,88.0,81.0
opp,Toronto Blue Jays,164.0,16.0,564.0,507.0,50,109.0,15.0,0.0,18.0,47.0,6.0,0.0,52.0,142.0,0.215,0.288,0.351,0.639,178.0,17.0,1.0,1.0,3.0,0.0,6.0,0.26,76.0,81.0
opp,Washington Nationals,31.0,3.0,113.0,96.0,11,16.0,1.0,0.0,5.0,11.0,1.0,0.0,17.0,34.0,0.167,0.292,0.333,0.625,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.193,73.0,66.0
opp,WP < .500,688.0,63.0,2412.0,2101.0,327,528.0,82.0,7.0,99.0,308.0,14.0,7.0,266.0,536.0,0.251,0.34,0.438,0.778,921.0,64.0,24.0,3.0,17.0,4.0,11.0,0.289,114.0,105.0
opp,WP >= .500,870.0,82.0,3024.0,2669.0,305,602.0,107.0,4.0,95.0,283.0,44.0,6.0,302.0,798.0,0.226,0.31,0.375,0.686,1002.0,73.0,32.0,7.0,14.0,9.0,19.0,0.283,89.0,97.0
