Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@CHW-Guaranteed,3.0,,56.0,51.0,5,7.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,18.0,0.137,0.214,0.176,0.391,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.212,3.0,8.0
platparks,as LHB@CHW-Guaranteed,3.0,,45.0,44.0,3,7.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,15.0,0.159,0.178,0.318,0.496,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.185,25.0,41.0
platparks,as RHB@CLE-Progressive,4.0,,90.0,75.0,15,19.0,5.0,0.0,3.0,15.0,2.0,0.0,13.0,15.0,0.253,0.356,0.44,0.796,33.0,3.0,0.0,0.0,2.0,0.0,0.0,0.271,105.0,119.0
platparks,as LHB@CLE-Progressive,4.0,,69.0,61.0,5,11.0,2.0,0.0,3.0,4.0,0.0,0.0,7.0,15.0,0.18,0.265,0.361,0.625,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.186,60.0,75.0
platparks,as RHB@COL-Coors Fld,2.0,,50.0,45.0,5,7.0,2.0,0.0,1.0,5.0,0.0,0.0,5.0,12.0,0.156,0.24,0.267,0.507,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.188,31.0,27.0
platparks,as LHB@COL-Coors Fld,2.0,,19.0,18.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.167,0.211,0.167,0.377,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,3.0
platparks,as RHB@DET-Comerica Pk,4.0,,79.0,67.0,9,23.0,2.0,0.0,1.0,9.0,2.0,0.0,10.0,15.0,0.343,0.43,0.418,0.848,28.0,3.0,1.0,0.0,1.0,0.0,1.0,0.423,121.0,141.0
platparks,as LHB@DET-Comerica Pk,4.0,,68.0,58.0,8,9.0,1.0,0.0,2.0,8.0,0.0,0.0,6.0,14.0,0.155,0.269,0.276,0.545,16.0,2.0,3.0,1.0,0.0,0.0,1.0,0.167,42.0,58.0
platparks,as RHB@HOU-MinuteMaidPk,72.0,,1827.0,1595.0,251,423.0,86.0,5.0,56.0,237.0,20.0,5.0,189.0,346.0,0.265,0.347,0.431,0.778,687.0,41.0,22.0,1.0,20.0,8.0,10.0,0.303,100.0,115.0
platparks,as LHB@HOU-MinuteMaidPk,72.0,,926.0,828.0,131,226.0,50.0,5.0,32.0,129.0,9.0,5.0,81.0,182.0,0.273,0.341,0.461,0.802,382.0,15.0,7.0,3.0,6.0,6.0,6.0,0.313,105.0,119.0
platparks,as RHB@KCR-KauffmanStad,4.0,,115.0,104.0,10,30.0,8.0,0.0,2.0,10.0,0.0,0.0,9.0,18.0,0.288,0.348,0.423,0.771,44.0,2.0,1.0,0.0,1.0,0.0,0.0,0.329,98.0,110.0
platparks,as LHB@KCR-KauffmanStad,4.0,,36.0,33.0,5,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,0.182,0.25,0.273,0.523,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.179,35.0,45.0
platparks,as RHB@LAD-Dodger Stad,2.0,,34.0,31.0,1,8.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,12.0,0.258,0.324,0.419,0.743,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.389,90.0,105.0
