Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
timesfacingopp,"vs. RP, 2nd",24.0,,132.0,117.0,33,37.0,7.0,0.0,6.0,32.0,0.0,0.0,12.0,22.0,0.316,0.386,0.53,0.916,62.0,2.0,2.0,0.0,1.0,0.0,1.0,0.344,130.0,134.0
timesfacingopp,"vs. RP, 3rd+",5.0,,28.0,28.0,5,8.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,7.0,0.286,0.286,0.679,0.964,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.278,132.0,145.0
power,vs. Power,107.0,,1227.0,1108.0,139,256.0,33.0,4.0,46.0,135.0,14.0,3.0,99.0,327.0,0.231,0.296,0.393,0.689,435.0,30.0,8.0,2.0,10.0,4.0,7.0,0.282,73.0,108.0
power,vs. avg.P/F,101.0,,1630.0,1441.0,230,367.0,74.0,2.0,70.0,216.0,24.0,6.0,155.0,331.0,0.255,0.334,0.455,0.788,655.0,26.0,21.0,3.0,9.0,7.0,14.0,0.283,98.0,116.0
power,vs. Finesse,119.0,,2591.0,2356.0,396,689.0,142.0,7.0,116.0,386.0,34.0,11.0,197.0,442.0,0.292,0.35,0.506,0.856,1193.0,49.0,19.0,5.0,13.0,3.0,11.0,0.316,114.0,125.0
gbfbpitch,vs. Fly Ball,135.0,,2369.0,2113.0,371,560.0,101.0,7.0,118.0,360.0,28.0,7.0,219.0,486.0,0.265,0.336,0.487,0.823,1029.0,39.0,15.0,5.0,16.0,9.0,13.0,0.29,106.0,122.0
gbfbpitch,vs. avg.F/G,112.0,,2117.0,1924.0,282,523.0,113.0,4.0,78.0,269.0,32.0,7.0,155.0,406.0,0.272,0.332,0.456,0.788,878.0,40.0,23.0,3.0,11.0,3.0,13.0,0.307,98.0,118.0
gbfbpitch,vs. GrndBall,89.0,,962.0,868.0,112,229.0,35.0,2.0,36.0,108.0,12.0,6.0,77.0,208.0,0.264,0.329,0.433,0.762,376.0,26.0,10.0,2.0,5.0,2.0,6.0,0.307,92.0,113.0
hitloc,To Infield,145.0,,1675.0,1665.0,56,141.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.085,0.085,0.088,0.172,146.0,105.0,0.0,10.0,0.0,0.0,30.0,0.085,-56.0,107.0
hitloc,To Outfield,145.0,,2171.0,2139.0,685,1171.0,244.0,13.0,232.0,684.0,0.0,0.0,0.0,0.0,0.547,0.539,0.999,1.538,2137.0,0.0,0.0,0.0,32.0,0.0,2.0,0.484,277.0,104.0
