Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@DET-Comerica Pk,3.0,,50.0,47.0,4,12.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,7.0,0.255,0.3,0.362,0.662,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,88.0,91.0
platparks,as RHB@LAD-Dodger Stad,4.0,,81.0,74.0,7,11.0,1.0,0.0,4.0,7.0,2.0,0.0,6.0,38.0,0.149,0.222,0.324,0.547,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.219,53.0,50.0
platparks,as LHB@LAD-Dodger Stad,4.0,,59.0,51.0,2,13.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,15.0,0.255,0.328,0.353,0.681,18.0,1.0,2.0,1.0,1.0,0.0,0.0,0.333,95.0,108.0
platparks,as RHB@MIA-loanDepot pk,3.0,,86.0,76.0,12,25.0,6.0,1.0,4.0,12.0,0.0,0.0,5.0,23.0,0.329,0.381,0.592,0.973,45.0,1.0,2.0,2.0,1.0,0.0,0.0,0.42,172.0,186.0
platparks,as LHB@MIA-loanDepot pk,3.0,,34.0,32.0,3,7.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,9.0,0.219,0.265,0.344,0.608,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,72.0,84.0
platparks,as RHB@MIL-Am Fam Field,6.0,,99.0,83.0,15,17.0,2.0,1.0,3.0,14.0,4.0,1.0,12.0,33.0,0.205,0.323,0.361,0.685,30.0,2.0,3.0,0.0,1.0,0.0,0.0,0.292,95.0,98.0
platparks,as LHB@MIL-Am Fam Field,6.0,,124.0,106.0,3,16.0,3.0,0.0,1.0,3.0,1.0,1.0,16.0,33.0,0.151,0.274,0.208,0.482,22.0,2.0,2.0,0.0,0.0,0.0,1.0,0.208,41.0,46.0
platparks,as RHB@MIN-Target Field,2.0,,31.0,29.0,6,6.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,6.0,0.207,0.258,0.621,0.879,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15,138.0,130.0
platparks,as LHB@MIN-Target Field,2.0,,36.0,35.0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.143,0.167,0.171,0.338,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,-3.0,-10.0
platparks,as LHB@NYM-Citi Field,4.0,,72.0,69.0,4,10.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,25.0,0.145,0.181,0.29,0.47,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.171,31.0,33.0
platparks,as RHB@NYM-Citi Field,4.0,,61.0,54.0,5,7.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,24.0,0.13,0.217,0.296,0.513,16.0,2.0,1.0,1.0,0.0,0.0,2.0,0.148,44.0,53.0
platparks,as RHB@PHI-CitizensBank,1.0,,20.0,18.0,3,4.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.222,0.263,0.5,0.763,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.214,110.0,106.0
platparks,as LHB@PHI-CitizensBank,1.0,,18.0,16.0,3,5.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,0.313,0.389,0.688,1.076,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,198.0,193.0
platparks,as RHB@PIT-PNC Pk,6.0,,129.0,120.0,14,37.0,5.0,0.0,6.0,13.0,1.0,0.0,6.0,33.0,0.308,0.357,0.5,0.857,60.0,5.0,3.0,0.0,0.0,0.0,1.0,0.383,141.0,138.0
platparks,as LHB@PIT-PNC Pk,6.0,,94.0,88.0,6,18.0,3.0,0.0,3.0,6.0,1.0,1.0,6.0,18.0,0.205,0.255,0.341,0.596,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,68.0,59.0
platparks,as RHB@SDP-Petco Pk,3.0,,46.0,41.0,6,7.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,13.0,0.171,0.222,0.317,0.539,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.185,51.0,52.0
platparks,as LHB@SDP-Petco Pk,3.0,,55.0,50.0,8,11.0,2.0,0.0,4.0,7.0,0.0,1.0,4.0,15.0,0.22,0.291,0.5,0.791,25.0,5.0,1.0,0.0,0.0,0.0,0.0,0.226,119.0,129.0
platparks,as RHB@SFG-Oracle Park,4.0,,76.0,72.0,9,14.0,3.0,1.0,4.0,8.0,0.0,0.0,3.0,28.0,0.194,0.227,0.431,0.657,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,81.0,85.0
platparks,as LHB@SFG-Oracle Park,4.0,,61.0,59.0,5,8.0,1.0,0.0,2.0,5.0,2.0,0.0,2.0,9.0,0.136,0.164,0.254,0.418,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.125,17.0,15.0
platparks,as LHB@STL-Busch Stad 3,7.0,,101.0,90.0,13,20.0,7.0,1.0,1.0,11.0,0.0,0.0,6.0,15.0,0.222,0.297,0.356,0.653,32.0,1.0,4.0,0.0,1.0,2.0,0.0,0.253,86.0,102.0
platparks,as RHB@STL-Busch Stad 3,7.0,,170.0,143.0,16,26.0,5.0,0.0,2.0,16.0,3.0,1.0,18.0,45.0,0.182,0.304,0.259,0.562,37.0,3.0,7.0,2.0,0.0,1.0,1.0,0.25,64.0,66.0
platparks,as RHB@WSN-Natls Park,3.0,,56.0,51.0,3,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,16.0,0.098,0.164,0.137,0.301,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.143,-12.0,-18.0
platparks,as LHB@WSN-Natls Park,3.0,,53.0,50.0,11,17.0,3.0,0.0,4.0,11.0,2.0,1.0,3.0,10.0,0.34,0.377,0.64,1.017,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,182.0,165.0
