Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@LAA-Angel Stad,3.0,,78.0,64.0,11,17.0,6.0,0.0,1.0,11.0,0.0,0.0,14.0,12.0,0.266,0.397,0.406,0.804,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.314,117.0,124.0
platparks,as LHB@LAA-Angel Stad,3.0,,53.0,45.0,6,12.0,2.0,0.0,0.0,6.0,1.0,0.0,8.0,14.0,0.267,0.377,0.311,0.688,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.387,89.0,83.0
platparks,as LHB@ARI-Chase Field,6.0,,84.0,70.0,4,17.0,2.0,1.0,0.0,4.0,0.0,0.0,11.0,13.0,0.243,0.361,0.3,0.661,21.0,0.0,2.0,1.0,0.0,0.0,1.0,0.298,81.0,77.0
platparks,as RHB@ARI-Chase Field,6.0,,184.0,155.0,43,53.0,12.0,2.0,8.0,39.0,5.0,0.0,20.0,34.0,0.342,0.42,0.6,1.02,93.0,6.0,3.0,3.0,3.0,0.0,0.0,0.388,170.0,176.0
platparks,as RHB@ATL-Truist Pk,3.0,,75.0,67.0,11,11.0,3.0,0.0,1.0,8.0,1.0,0.0,6.0,17.0,0.164,0.253,0.254,0.507,17.0,1.0,2.0,0.0,0.0,0.0,3.0,0.204,37.0,43.0
platparks,as LHB@ATL-Truist Pk,3.0,,37.0,32.0,4,5.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,9.0,0.156,0.25,0.188,0.438,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.217,21.0,21.0
platparks,as RHB@CHC-Wrigley Fld,3.0,,63.0,55.0,3,11.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,20.0,0.2,0.286,0.273,0.558,15.0,2.0,0.0,0.0,1.0,1.0,1.0,0.286,52.0,56.0
platparks,as LHB@CHC-Wrigley Fld,3.0,,47.0,43.0,6,10.0,2.0,0.0,3.0,6.0,1.0,0.0,2.0,10.0,0.233,0.298,0.488,0.786,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.233,107.0,102.0
platparks,as RHB@COL-Coors Fld,7.0,,163.0,137.0,30,45.0,14.0,0.0,6.0,29.0,1.0,1.0,17.0,40.0,0.328,0.406,0.562,0.968,77.0,2.0,3.0,3.0,3.0,0.0,1.0,0.415,157.0,138.0
platparks,as LHB@COL-Coors Fld,7.0,,142.0,123.0,20,37.0,6.0,4.0,3.0,20.0,1.0,0.0,15.0,26.0,0.301,0.379,0.488,0.866,60.0,2.0,1.0,2.0,1.0,1.0,1.0,0.358,131.0,129.0
