Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
bases,"0 out, 1-3",25.0,,26.0,21.0,17,8.0,3.0,0.0,0.0,14.0,3.0,0.0,1.0,5.0,0.381,0.346,0.524,0.87,11.0,1.0,0.0,0.0,4.0,0.0,0.0,0.4,129.0,97.0
bases,"0 out, -23",12.0,,13.0,9.0,5,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.222,0.385,0.222,0.607,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.286,72.0,41.0
bases,"0 out, 123",18.0,,24.0,16.0,15,2.0,1.0,0.0,0.0,13.0,0.0,0.0,3.0,7.0,0.125,0.25,0.188,0.438,3.0,3.0,1.0,0.0,4.0,0.0,0.0,0.154,21.0,6.0
bases,"1 out, ---",143.0,,979.0,894.0,41,207.0,43.0,3.0,41.0,41.0,0.0,0.0,79.0,252.0,0.232,0.298,0.424,0.722,379.0,0.0,6.0,0.0,0.0,0.0,6.0,0.276,91.0,107.0
bases,"1 out, 1--",132.0,,330.0,295.0,45,79.0,9.0,2.0,20.0,45.0,10.0,12.0,23.0,70.0,0.268,0.331,0.515,0.847,152.0,24.0,5.0,7.0,0.0,0.0,1.0,0.288,122.0,123.0
bases,"1 out, -2-",87.0,,134.0,117.0,26,24.0,6.0,1.0,5.0,23.0,1.0,1.0,17.0,24.0,0.205,0.306,0.402,0.708,47.0,0.0,0.0,0.0,0.0,2.0,2.0,0.216,88.0,92.0
bases,"1 out, --3",39.0,,49.0,33.0,15,8.0,2.0,1.0,0.0,15.0,0.0,0.0,8.0,15.0,0.242,0.347,0.364,0.711,12.0,0.0,1.0,0.0,7.0,4.0,0.0,0.32,92.0,59.0
bases,"1 out, 12-",85.0,,126.0,108.0,27,26.0,7.0,1.0,2.0,26.0,2.0,2.0,14.0,31.0,0.241,0.333,0.38,0.713,41.0,7.0,1.0,3.0,0.0,0.0,0.0,0.32,92.0,106.0
bases,"1 out, 1-3",41.0,,45.0,32.0,26,11.0,2.0,0.0,2.0,25.0,3.0,0.0,7.0,10.0,0.344,0.409,0.594,1.003,19.0,4.0,0.0,1.0,5.0,3.0,0.0,0.36,165.0,141.0
bases,"1 out, -23",38.0,,47.0,31.0,25,10.0,1.0,0.0,2.0,24.0,0.0,0.0,8.0,9.0,0.323,0.426,0.548,0.974,17.0,0.0,2.0,0.0,6.0,4.0,0.0,0.308,159.0,138.0
bases,"1 out, 123",41.0,,57.0,46.0,57,17.0,3.0,0.0,5.0,55.0,0.0,0.0,4.0,12.0,0.37,0.368,0.761,1.129,35.0,4.0,0.0,0.0,7.0,0.0,0.0,0.333,190.0,158.0
bases,"2 out, ---",143.0,,794.0,709.0,27,158.0,39.0,1.0,27.0,27.0,0.0,0.0,78.0,201.0,0.223,0.305,0.395,0.7,280.0,0.0,6.0,0.0,0.0,0.0,2.0,0.272,86.0,103.0
bases,"2 out, 1--",135.0,,353.0,315.0,42,73.0,16.0,0.0,17.0,42.0,13.0,0.0,32.0,86.0,0.232,0.314,0.444,0.759,140.0,0.0,6.0,0.0,0.0,0.0,1.0,0.264,100.0,113.0
bases,"2 out, -2-",109.0,,191.0,163.0,49,49.0,9.0,2.0,8.0,48.0,0.0,0.0,25.0,38.0,0.301,0.403,0.528,0.931,86.0,0.0,3.0,0.0,0.0,8.0,1.0,0.35,148.0,152.0
bases,"2 out, --3",63.0,,76.0,60.0,17,13.0,4.0,0.0,2.0,15.0,0.0,0.0,15.0,12.0,0.217,0.382,0.383,0.765,23.0,0.0,1.0,0.0,0.0,5.0,0.0,0.239,108.0,107.0
bases,"2 out, 12-",96.0,,164.0,150.0,47,39.0,12.0,0.0,3.0,47.0,0.0,0.0,10.0,41.0,0.26,0.323,0.4,0.723,60.0,0.0,4.0,0.0,0.0,0.0,0.0,0.34,93.0,110.0
bases,"2 out, 1-3",58.0,,70.0,56.0,30,17.0,3.0,1.0,3.0,26.0,8.0,0.0,13.0,10.0,0.304,0.443,0.554,0.996,31.0,0.0,1.0,0.0,0.0,2.0,1.0,0.326,166.0,178.0
bases,"2 out, -23",48.0,,58.0,48.0,22,10.0,1.0,0.0,2.0,22.0,0.0,0.0,10.0,15.0,0.208,0.345,0.354,0.699,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.258,89.0,92.0
bases,"2 out, 123",52.0,,73.0,61.0,53,15.0,0.0,0.0,5.0,48.0,0.0,0.0,11.0,11.0,0.246,0.37,0.492,0.862,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.222,129.0,132.0
clutch,"2 outs, RISP",139.0,,632.0,538.0,218,143.0,29.0,3.0,23.0,206.0,8.0,0.0,84.0,127.0,0.266,0.375,0.459,0.834,247.0,0.0,10.0,0.0,0.0,19.0,3.0,0.309,123.0,131.0
