Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@NYM-Citi Field,4.0,,50.0,44.0,3,6.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,14.0,0.136,0.208,0.273,0.481,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.143,32.0,37.0
platparks,as RHB@NYM-Citi Field,4.0,,74.0,63.0,3,11.0,1.0,1.0,1.0,3.0,3.0,2.0,11.0,17.0,0.175,0.297,0.27,0.567,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.222,59.0,74.0
platparks,as RHB@PHI-CitizensBank,4.0,,96.0,91.0,16,26.0,1.0,1.0,6.0,16.0,0.0,0.0,3.0,23.0,0.286,0.309,0.516,0.825,47.0,3.0,0.0,2.0,0.0,0.0,1.0,0.323,122.0,125.0
platparks,as LHB@PHI-CitizensBank,4.0,,57.0,48.0,5,12.0,4.0,0.0,2.0,5.0,0.0,0.0,8.0,18.0,0.25,0.368,0.458,0.827,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.357,127.0,129.0
platparks,as RHB@PIT-PNC Pk,3.0,,49.0,39.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,14.0,0.077,0.265,0.077,0.342,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.12,3.0,2.0
platparks,as LHB@PIT-PNC Pk,3.0,,50.0,44.0,3,10.0,4.0,1.0,0.0,3.0,0.0,0.0,6.0,12.0,0.227,0.32,0.364,0.684,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.313,89.0,84.0
platparks,as RHB@SDP-Petco Pk,10.0,,219.0,203.0,14,49.0,10.0,1.0,8.0,14.0,5.0,1.0,12.0,67.0,0.241,0.289,0.419,0.708,85.0,5.0,2.0,1.0,1.0,0.0,1.0,0.318,93.0,99.0
platparks,as LHB@SDP-Petco Pk,10.0,,142.0,128.0,10,18.0,4.0,0.0,2.0,9.0,1.0,1.0,14.0,46.0,0.141,0.225,0.219,0.444,28.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,24.0,32.0
platparks,as RHB@SEA-T-Mobile Pk,2.0,,49.0,47.0,6,8.0,1.0,1.0,4.0,6.0,0.0,0.0,2.0,15.0,0.17,0.204,0.489,0.693,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.143,82.0,89.0
platparks,as LHB@SEA-T-Mobile Pk,2.0,,20.0,14.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.071,0.35,0.071,0.421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,28.0,44.0
platparks,as RHB@SFG-Oracle Park,10.0,,222.0,203.0,12,41.0,7.0,1.0,4.0,11.0,1.0,1.0,17.0,56.0,0.202,0.266,0.305,0.571,62.0,4.0,1.0,0.0,1.0,1.0,0.0,0.257,58.0,65.0
platparks,as LHB@SFG-Oracle Park,10.0,,140.0,126.0,12,25.0,2.0,0.0,2.0,12.0,2.0,1.0,13.0,39.0,0.198,0.273,0.262,0.535,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.271,50.0,52.0
platparks,as LHB@STL-Busch Stad 3,3.0,,54.0,51.0,7,13.0,4.0,0.0,0.0,7.0,0.0,0.0,3.0,9.0,0.255,0.296,0.333,0.63,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,74.0,95.0
platparks,as RHB@STL-Busch Stad 3,3.0,,54.0,45.0,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.111,0.245,0.133,0.379,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.147,10.0,14.0
platparks,as RHB@TEX-GlbLifeField,3.0,,62.0,53.0,10,14.0,4.0,0.0,4.0,8.0,0.0,1.0,9.0,12.0,0.264,0.371,0.566,0.937,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,154.0,165.0
platparks,as LHB@TEX-GlbLifeField,3.0,,51.0,46.0,5,4.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,9.0,0.087,0.176,0.217,0.394,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.057,8.0,10.0
