Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@CIN-GreatAmer BP,4.0,,37.0,31.0,5,6.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,11.0,0.194,0.324,0.355,0.679,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.263,103.0,72.0
platparks,as RHB@COL-Coors Fld,3.0,,78.0,71.0,13,23.0,8.0,0.0,3.0,13.0,0.0,0.0,7.0,23.0,0.324,0.385,0.563,0.948,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,178.0,132.0
platparks,as LHB@COL-Coors Fld,3.0,,40.0,38.0,1,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.158,0.2,0.211,0.411,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,23.0,10.0
platparks,as RHB@LAD-Dodger Stad,3.0,,69.0,60.0,9,11.0,4.0,0.0,2.0,9.0,1.0,0.0,6.0,21.0,0.183,0.279,0.35,0.629,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.243,86.0,74.0
platparks,as LHB@LAD-Dodger Stad,3.0,,38.0,38.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.132,0.132,0.132,0.263,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.217,-21.0,-19.0
platparks,as RHB@MIA-loanDepot pk,72.0,,1726.0,1547.0,215,392.0,68.0,6.0,43.0,203.0,45.0,10.0,138.0,427.0,0.253,0.321,0.388,0.71,601.0,31.0,22.0,5.0,10.0,5.0,14.0,0.321,110.0,111.0
platparks,as LHB@MIA-loanDepot pk,72.0,,889.0,805.0,77,174.0,23.0,8.0,18.0,72.0,8.0,5.0,61.0,239.0,0.216,0.277,0.332,0.609,267.0,9.0,9.0,8.0,6.0,7.0,7.0,0.282,81.0,85.0
platparks,as RHB@MIL-Am Fam Field,3.0,,81.0,70.0,12,13.0,1.0,0.0,4.0,10.0,4.0,1.0,8.0,29.0,0.186,0.284,0.371,0.655,26.0,0.0,2.0,0.0,1.0,0.0,0.0,0.237,94.0,88.0
platparks,as LHB@MIL-Am Fam Field,3.0,,39.0,30.0,6,10.0,2.0,0.0,1.0,5.0,0.0,1.0,7.0,10.0,0.333,0.447,0.5,0.947,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.45,182.0,182.0
platparks,as LHB@NYM-Citi Field,5.0,,60.0,53.0,3,10.0,4.0,0.0,1.0,3.0,0.0,0.0,7.0,19.0,0.189,0.283,0.321,0.604,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.273,80.0,72.0
platparks,as RHB@NYM-Citi Field,5.0,,115.0,105.0,11,22.0,5.0,0.0,1.0,11.0,6.0,1.0,7.0,34.0,0.21,0.272,0.286,0.558,30.0,0.0,2.0,1.0,0.0,0.0,2.0,0.3,67.0,69.0
platparks,as RHB@PHI-CitizensBank,9.0,,210.0,197.0,32,56.0,11.0,1.0,9.0,29.0,4.0,2.0,8.0,63.0,0.284,0.319,0.487,0.806,96.0,3.0,3.0,0.0,2.0,0.0,2.0,0.37,136.0,121.0
platparks,as LHB@PHI-CitizensBank,9.0,,121.0,111.0,9,22.0,6.0,0.0,2.0,9.0,3.0,0.0,10.0,38.0,0.198,0.264,0.306,0.571,34.0,1.0,0.0,0.0,0.0,1.0,2.0,0.282,70.0,59.0
platparks,as RHB@PIT-PNC Pk,4.0,,84.0,75.0,8,17.0,5.0,0.0,3.0,8.0,0.0,0.0,6.0,18.0,0.227,0.28,0.413,0.694,31.0,2.0,0.0,2.0,1.0,0.0,0.0,0.255,104.0,92.0
platparks,as LHB@PIT-PNC Pk,4.0,,71.0,64.0,7,11.0,5.0,0.0,1.0,6.0,1.0,1.0,5.0,14.0,0.172,0.239,0.297,0.536,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2,59.0,44.0
platparks,as RHB@SDP-Petco Pk,3.0,,85.0,78.0,13,22.0,4.0,0.0,4.0,13.0,0.0,0.0,7.0,30.0,0.282,0.341,0.487,0.828,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.409,144.0,133.0
platparks,as LHB@SDP-Petco Pk,3.0,,31.0,29.0,2,9.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.31,0.355,0.414,0.769,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.391,129.0,127.0
platparks,as RHB@SFG-Oracle Park,4.0,,85.0,77.0,9,12.0,0.0,0.0,4.0,9.0,1.0,0.0,4.0,24.0,0.156,0.224,0.312,0.535,24.0,4.0,3.0,0.0,1.0,0.0,1.0,0.16,58.0,54.0
platparks,as LHB@SFG-Oracle Park,4.0,,48.0,45.0,2,7.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,17.0,0.156,0.208,0.267,0.475,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.222,41.0,32.0
platparks,as LHB@STL-Busch Stad 3,3.0,,41.0,40.0,2,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,0.125,0.146,0.15,0.296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,-11.0,-8.0
platparks,as RHB@STL-Busch Stad 3,3.0,,62.0,52.0,1,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,0.173,0.306,0.173,0.48,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.225,48.0,44.0
platparks,as RHB@WSN-Natls Park,8.0,,178.0,163.0,10,31.0,9.0,0.0,3.0,10.0,2.0,1.0,11.0,42.0,0.19,0.244,0.301,0.545,49.0,6.0,1.0,2.0,1.0,2.0,2.0,0.235,62.0,44.0
platparks,as LHB@WSN-Natls Park,8.0,,104.0,96.0,6,19.0,3.0,0.0,3.0,5.0,0.0,0.0,6.0,23.0,0.198,0.25,0.323,0.573,31.0,2.0,1.0,0.0,1.0,3.0,1.0,0.225,69.0,52.0
platparks,as RHB@TOR-Sahlen Field,2.0,,48.0,42.0,3,8.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,16.0,0.19,0.292,0.357,0.649,15.0,2.0,2.0,0.0,0.0,1.0,0.0,0.25,93.0,60.0
platparks,as LHB@TOR-Sahlen Field,2.0,,27.0,23.0,3,5.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,8.0,0.217,0.333,0.478,0.812,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,138.0,141.0
