Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@SEA-T-Mobile Pk,6.0,,56.0,49.0,9,12.0,1.0,0.0,4.0,9.0,0.0,1.0,5.0,8.0,0.245,0.321,0.51,0.832,25.0,2.0,1.0,0.0,1.0,0.0,1.0,0.211,128.0,159.0
platparks,as RHB@SFG-Oracle Park,2.0,,44.0,38.0,7,8.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,0.211,0.318,0.263,0.581,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.242,67.0,71.0
platparks,as LHB@SFG-Oracle Park,2.0,,30.0,27.0,2,6.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,8.0,0.222,0.3,0.333,0.633,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,78.0,78.0
platparks,as RHB@TBR-TropicanaFld,3.0,,81.0,75.0,6,15.0,7.0,0.0,2.0,6.0,1.0,0.0,5.0,17.0,0.2,0.259,0.373,0.633,28.0,2.0,1.0,0.0,0.0,1.0,1.0,0.232,74.0,85.0
platparks,as LHB@TBR-TropicanaFld,3.0,,28.0,26.0,6,6.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,10.0,0.231,0.286,0.615,0.901,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,142.0,156.0
platparks,as RHB-WIL02,1.0,,22.0,21.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.095,0.136,0.095,0.232,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.143,-33.0,-10.0
platparks,as LHB-WIL02,1.0,,11.0,8.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.25,0.455,0.25,0.705,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,108.0,177.0
platparks,as RHB@TEX-GlbLifeField,7.0,,192.0,180.0,26,51.0,6.0,1.0,5.0,25.0,2.0,0.0,10.0,28.0,0.283,0.318,0.411,0.729,74.0,2.0,0.0,0.0,2.0,0.0,0.0,0.309,103.0,109.0
platparks,as LHB@TEX-GlbLifeField,7.0,,76.0,69.0,7,15.0,6.0,0.0,1.0,5.0,2.0,0.0,7.0,23.0,0.217,0.289,0.348,0.637,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,78.0,78.0
platparks,as RHB@TOR-TD Ballpark,3.0,,86.0,78.0,8,17.0,5.0,0.0,2.0,7.0,1.0,0.0,7.0,20.0,0.218,0.282,0.359,0.641,28.0,3.0,0.0,1.0,0.0,0.0,1.0,0.268,78.0,55.0
platparks,as LHB@TOR-TD Ballpark,3.0,,37.0,32.0,7,9.0,1.0,1.0,2.0,7.0,0.0,0.0,4.0,8.0,0.281,0.378,0.563,0.941,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.318,159.0,160.0
