Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
opp,Pittsburgh Pirates,46.0,4.0,154.0,137.0,27,41.0,8.0,3.0,4.0,27.0,2.0,1.0,14.0,30.0,0.299,0.366,0.489,0.855,67.0,3.0,1.0,1.0,1.0,0.0,0.0,0.356,145.0,118.0
opp,Seattle Mariners,40.0,4.0,165.0,154.0,21,42.0,5.0,0.0,7.0,21.0,2.0,0.0,8.0,30.0,0.273,0.311,0.442,0.753,68.0,3.0,1.0,1.0,1.0,1.0,1.0,0.297,115.0,103.0
opp,St. Louis Cardinals,75.0,6.0,218.0,202.0,16,47.0,5.0,1.0,1.0,15.0,3.0,1.0,12.0,42.0,0.233,0.278,0.282,0.56,57.0,4.0,1.0,2.0,1.0,0.0,0.0,0.288,63.0,62.0
opp,Tampa Bay Rays,66.0,6.0,216.0,200.0,22,42.0,8.0,2.0,7.0,22.0,2.0,0.0,10.0,49.0,0.21,0.254,0.375,0.629,75.0,3.0,2.0,3.0,1.0,1.0,1.0,0.241,79.0,80.0
opp,Texas Rangers,62.0,6.0,230.0,206.0,33,54.0,9.0,2.0,6.0,32.0,1.0,0.0,18.0,52.0,0.262,0.328,0.413,0.74,85.0,4.0,3.0,0.0,2.0,0.0,2.0,0.32,113.0,96.0
opp,Toronto Blue Jays,70.0,7.0,231.0,211.0,18,44.0,12.0,3.0,4.0,14.0,8.0,1.0,16.0,47.0,0.209,0.277,0.351,0.628,74.0,3.0,4.0,0.0,0.0,0.0,2.0,0.25,80.0,78.0
opp,WP < .500,739.0,70.0,2629.0,2368.0,326,598.0,117.0,11.0,73.0,311.0,41.0,11.0,195.0,564.0,0.253,0.313,0.404,0.717,956.0,49.0,25.0,10.0,27.0,2.0,20.0,0.299,106.0,89.0
opp,WP >= .500,787.0,74.0,2707.0,2465.0,285,590.0,94.0,13.0,78.0,266.0,68.0,17.0,179.0,576.0,0.239,0.295,0.383,0.678,944.0,41.0,23.0,19.0,18.0,6.0,17.0,0.28,95.0,94.0
conditions,Night,879.0,85.0,3169.0,2892.0,386,726.0,139.0,17.0,92.0,364.0,56.0,16.0,212.0,648.0,0.251,0.307,0.406,0.713,1175.0,59.0,28.0,15.0,18.0,5.0,23.0,0.292,104.0,96.0
conditions,Day,647.0,59.0,2167.0,1941.0,225,462.0,72.0,7.0,59.0,213.0,53.0,12.0,162.0,492.0,0.238,0.3,0.374,0.673,725.0,31.0,20.0,14.0,27.0,3.0,14.0,0.284,94.0,87.0
conditions,Open,1358.0,129.0,4769.0,4311.0,557,1069.0,194.0,22.0,133.0,525.0,98.0,25.0,344.0,1008.0,0.248,0.307,0.396,0.702,1706.0,83.0,40.0,25.0,42.0,7.0,36.0,0.291,102.0,92.0
conditions,Dome,35.0,3.0,105.0,100.0,5,19.0,2.0,0.0,3.0,5.0,1.0,0.0,3.0,36.0,0.19,0.221,0.3,0.521,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0.262,49.0,52.0
conditions,Retract,133.0,12.0,462.0,422.0,49,100.0,15.0,2.0,15.0,47.0,10.0,3.0,27.0,96.0,0.237,0.292,0.389,0.681,164.0,5.0,7.0,3.0,3.0,1.0,1.0,0.271,95.0,94.0
conditions,Grass,1430.0,135.0,5025.0,4540.0,596,1134.0,205.0,22.0,146.0,563.0,105.0,28.0,361.0,1054.0,0.25,0.308,0.401,0.71,1821.0,84.0,44.0,28.0,45.0,8.0,37.0,0.292,103.0,94.0
conditions,Artif. Turf,96.0,9.0,311.0,293.0,15,54.0,6.0,2.0,5.0,14.0,4.0,0.0,13.0,86.0,0.184,0.229,0.27,0.499,79.0,6.0,4.0,1.0,0.0,0.0,0.0,0.243,44.0,43.0
parks,MIL-Am Fam Field,32.0,2.0,81.0,69.0,11,18.0,3.0,0.0,3.0,11.0,3.0,0.0,5.0,17.0,0.261,0.329,0.435,0.764,30.0,0.0,3.0,2.0,2.0,0.0,0.0,0.294,119.0,122.0
parks,LAA-Angel Stad,27.0,3.0,108.0,97.0,5,20.0,5.0,0.0,1.0,5.0,0.0,0.0,8.0,21.0,0.206,0.287,0.289,0.576,28.0,4.0,3.0,0.0,0.0,0.0,0.0,0.253,68.0,57.0
parks,STL-Busch Stad 3,45.0,3.0,109.0,99.0,10,21.0,2.0,1.0,0.0,9.0,3.0,0.0,6.0,23.0,0.212,0.262,0.253,0.514,25.0,1.0,1.0,2.0,1.0,0.0,0.0,0.273,51.0,55.0
parks,BAL-Camden Yards,41.0,4.0,156.0,142.0,20,38.0,7.0,0.0,6.0,18.0,4.0,1.0,10.0,21.0,0.268,0.325,0.444,0.768,63.0,2.0,2.0,2.0,0.0,1.0,1.0,0.278,120.0,89.0
parks,DET-Comerica Pk,78.0,7.0,263.0,234.0,27,51.0,8.0,1.0,5.0,25.0,6.0,0.0,20.0,53.0,0.218,0.291,0.325,0.616,76.0,6.0,5.0,2.0,2.0,0.0,2.0,0.258,78.0,75.0
parks,BOS-Fenway Pk,40.0,4.0,146.0,143.0,14,42.0,6.0,0.0,7.0,14.0,2.0,0.0,3.0,29.0,0.294,0.308,0.483,0.791,69.0,7.0,0.0,0.0,0.0,0.0,1.0,0.327,124.0,96.0
parks,TEX-GlbLifeField,32.0,3.0,103.0,97.0,5,19.0,2.0,1.0,0.0,5.0,0.0,0.0,6.0,26.0,0.196,0.243,0.237,0.48,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.268,40.0,38.0
parks,CHW-Guaranteed,92.0,9.0,316.0,284.0,32,62.0,6.0,1.0,11.0,31.0,13.0,4.0,25.0,80.0,0.218,0.278,0.363,0.641,103.0,4.0,0.0,3.0,4.0,1.0,2.0,0.259,84.0,77.0
parks,KCR-KauffmanStad,709.0,70.0,2578.0,2322.0,325,598.0,114.0,16.0,68.0,303.0,56.0,15.0,191.0,524.0,0.258,0.317,0.408,0.726,948.0,40.0,24.0,11.0,25.0,2.0,26.0,0.302,108.0,98.0
parks,HOU-MinuteMaidPk,32.0,3.0,113.0,103.0,12,24.0,5.0,1.0,3.0,11.0,2.0,3.0,10.0,25.0,0.233,0.301,0.388,0.689,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,98.0,90.0
