Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@KCR-KauffmanStad,3.0,,38.0,37.0,4,7.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,9.0,0.189,0.211,0.378,0.589,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.192,49.0,59.0
platparks,as RHB@MIN-Target Field,4.0,,90.0,79.0,7,18.0,7.0,0.0,1.0,5.0,1.0,0.0,9.0,21.0,0.228,0.315,0.354,0.669,28.0,3.0,1.0,1.0,0.0,1.0,0.0,0.298,76.0,87.0
platparks,as LHB@MIN-Target Field,4.0,,47.0,42.0,10,12.0,2.0,0.0,2.0,10.0,0.0,0.0,5.0,12.0,0.286,0.362,0.476,0.838,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.357,117.0,118.0
platparks,as LHB@NYM-Citi Field,2.0,,16.0,15.0,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.267,0.313,0.333,0.646,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,70.0,85.0
platparks,as RHB@NYM-Citi Field,2.0,,46.0,44.0,2,5.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,19.0,0.114,0.152,0.273,0.425,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.167,8.0,25.0
platparks,as LHB@NYY-Yankee Stad3,9.0,,106.0,96.0,7,17.0,3.0,0.0,2.0,7.0,1.0,0.0,10.0,25.0,0.177,0.255,0.271,0.526,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,39.0,62.0
platparks,as RHB@NYY-Yankee Stad3,9.0,,199.0,182.0,22,43.0,12.0,0.0,7.0,22.0,0.0,0.0,15.0,44.0,0.236,0.293,0.418,0.711,76.0,1.0,0.0,1.0,1.0,0.0,1.0,0.273,83.0,96.0
platparks,as RHB@OAK-Coliseum,3.0,,73.0,66.0,6,12.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,19.0,0.182,0.247,0.227,0.474,15.0,1.0,2.0,0.0,1.0,0.0,2.0,0.234,26.0,43.0
platparks,as LHB@OAK-Coliseum,3.0,,47.0,44.0,4,9.0,4.0,0.0,0.0,3.0,1.0,2.0,3.0,8.0,0.205,0.255,0.295,0.551,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,44.0,52.0
platparks,as RHB@PHI-CitizensBank,3.0,,68.0,60.0,9,12.0,3.0,0.0,1.0,8.0,2.0,0.0,7.0,19.0,0.2,0.279,0.3,0.579,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.268,52.0,63.0
