Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@COL-Coors Fld,4.0,,115.0,102.0,14,24.0,5.0,0.0,4.0,14.0,4.0,1.0,10.0,19.0,0.235,0.31,0.402,0.712,41.0,3.0,1.0,2.0,0.0,1.0,0.0,0.253,101.0,76.0
platparks,as LHB@COL-Coors Fld,4.0,,39.0,36.0,1,9.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,12.0,0.25,0.308,0.361,0.669,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,90.0,78.0
platparks,as RHB@DET-Comerica Pk,2.0,,53.0,48.0,2,9.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,9.0,0.188,0.264,0.271,0.535,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.211,53.0,51.0
platparks,as LHB@DET-Comerica Pk,2.0,,20.0,17.0,2,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.235,0.3,0.353,0.653,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,85.0,89.0
platparks,as RHB@KCR-KauffmanStad,3.0,,99.0,89.0,19,27.0,4.0,0.0,5.0,19.0,2.0,2.0,6.0,22.0,0.303,0.343,0.517,0.86,46.0,1.0,1.0,0.0,3.0,0.0,2.0,0.338,140.0,131.0
platparks,as LHB@KCR-KauffmanStad,3.0,,23.0,21.0,3,6.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,0.286,0.348,0.524,0.872,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,144.0,138.0
platparks,as RHB@LAD-Dodger Stad,3.0,,74.0,71.0,6,14.0,3.0,0.0,2.0,6.0,1.0,1.0,3.0,25.0,0.197,0.23,0.324,0.554,23.0,1.0,0.0,0.0,0.0,0.0,2.0,0.273,55.0,52.0
platparks,as LHB@LAD-Dodger Stad,3.0,,33.0,32.0,4,6.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,7.0,0.188,0.212,0.5,0.712,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.136,94.0,109.0
platparks,as RHB@MIA-loanDepot pk,3.0,,82.0,70.0,10,12.0,1.0,0.0,2.0,8.0,2.0,1.0,10.0,27.0,0.171,0.28,0.271,0.552,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.238,58.0,66.0
platparks,as LHB@MIA-loanDepot pk,3.0,,30.0,28.0,5,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,8.0,0.25,0.3,0.464,0.764,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.278,113.0,129.0
platparks,as RHB@MIL-Am Fam Field,6.0,,177.0,157.0,27,35.0,5.0,0.0,10.0,26.0,3.0,0.0,14.0,42.0,0.223,0.301,0.446,0.747,70.0,1.0,4.0,1.0,1.0,1.0,1.0,0.236,109.0,113.0
platparks,as LHB@MIL-Am Fam Field,6.0,,62.0,50.0,2,9.0,0.0,0.0,0.0,2.0,5.0,1.0,11.0,18.0,0.18,0.323,0.18,0.503,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.273,49.0,53.0
platparks,as LHB@NYM-Citi Field,2.0,,20.0,17.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.118,0.158,0.118,0.276,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,-20.0,-20.0
platparks,as RHB@NYM-Citi Field,2.0,,73.0,65.0,13,23.0,5.0,0.0,2.0,13.0,2.0,0.0,6.0,14.0,0.354,0.408,0.523,0.932,34.0,2.0,0.0,1.0,0.0,1.0,3.0,0.429,163.0,179.0
platparks,as RHB@PHI-CitizensBank,3.0,,65.0,59.0,8,12.0,2.0,0.0,4.0,8.0,0.0,1.0,6.0,17.0,0.203,0.277,0.441,0.718,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.211,100.0,96.0
platparks,as LHB@PHI-CitizensBank,3.0,,42.0,40.0,3,7.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0.175,0.214,0.275,0.489,11.0,1.0,0.0,0.0,0.0,1.0,2.0,0.214,38.0,36.0
