Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
opp,Milwaukee Brewers,105.0,7.0,254.0,226.0,17,46.0,9.0,0.0,6.0,17.0,2.0,3.0,24.0,86.0,0.204,0.285,0.323,0.608,73.0,0.0,2.0,1.0,1.0,0.0,0.0,0.296,77.0,89.0
opp,New York Mets,95.0,6.0,234.0,209.0,22,49.0,6.0,0.0,4.0,21.0,1.0,0.0,17.0,50.0,0.234,0.304,0.321,0.625,67.0,3.0,4.0,2.0,0.0,0.0,2.0,0.29,83.0,81.0
opp,Oakland Athletics,53.0,4.0,144.0,128.0,12,22.0,2.0,1.0,2.0,12.0,1.0,0.0,14.0,26.0,0.172,0.25,0.25,0.5,32.0,2.0,0.0,0.0,2.0,0.0,1.0,0.196,47.0,45.0
opp,Philadelphia Phillies,102.0,7.0,262.0,239.0,31,61.0,14.0,1.0,5.0,30.0,0.0,0.0,16.0,60.0,0.255,0.306,0.385,0.691,92.0,4.0,2.0,4.0,1.0,3.0,1.0,0.32,100.0,88.0
opp,Pittsburgh Pirates,93.0,6.0,230.0,205.0,33,57.0,16.0,3.0,9.0,32.0,3.0,1.0,21.0,56.0,0.278,0.354,0.517,0.871,106.0,3.0,3.0,1.0,0.0,1.0,0.0,0.343,150.0,121.0
opp,San Diego Padres,279.0,19.0,711.0,650.0,86,170.0,37.0,3.0,17.0,78.0,6.0,2.0,51.0,180.0,0.262,0.32,0.406,0.726,264.0,18.0,5.0,4.0,1.0,3.0,7.0,0.337,110.0,105.0
opp,Seattle Mariners,81.0,6.0,229.0,210.0,30,48.0,16.0,1.0,7.0,30.0,0.0,0.0,14.0,53.0,0.229,0.285,0.414,0.699,87.0,7.0,3.0,1.0,1.0,0.0,2.0,0.272,101.0,89.0
opp,San Francisco Giants,239.0,16.0,608.0,555.0,65,134.0,34.0,3.0,10.0,63.0,3.0,0.0,44.0,146.0,0.241,0.3,0.368,0.668,204.0,10.0,3.0,3.0,1.0,2.0,4.0,0.31,94.0,106.0
opp,St. Louis Cardinals,110.0,7.0,285.0,243.0,30,58.0,15.0,3.0,3.0,29.0,1.0,0.0,36.0,57.0,0.239,0.345,0.362,0.707,88.0,4.0,4.0,1.0,1.0,2.0,3.0,0.299,107.0,104.0
opp,Texas Rangers,49.0,4.0,138.0,123.0,13,23.0,5.0,1.0,4.0,13.0,2.0,0.0,11.0,25.0,0.187,0.248,0.341,0.59,42.0,1.0,0.0,1.0,3.0,0.0,0.0,0.196,70.0,55.0
opp,Washington Nationals,103.0,7.0,266.0,234.0,31,49.0,6.0,0.0,11.0,29.0,1.0,2.0,25.0,65.0,0.209,0.301,0.376,0.677,88.0,2.0,6.0,0.0,1.0,2.0,3.0,0.239,96.0,78.0
opp,WP < .500,829.0,55.0,2104.0,1868.0,233,447.0,106.0,14.0,55.0,219.0,16.0,3.0,189.0,465.0,0.239,0.315,0.399,0.714,746.0,30.0,22.0,11.0,12.0,7.0,14.0,0.288,107.0,89.0
opp,WP >= .500,1328.0,90.0,3402.0,3045.0,375,710.0,166.0,14.0,74.0,359.0,20.0,9.0,295.0,848.0,0.233,0.306,0.37,0.676,1126.0,57.0,29.0,19.0,12.0,14.0,23.0,0.298,96.0,94.0
conditions,Night,1488.0,100.0,3793.0,3386.0,409,792.0,187.0,19.0,83.0,389.0,26.0,5.0,318.0,913.0,0.234,0.306,0.374,0.68,1266.0,55.0,41.0,25.0,19.0,14.0,25.0,0.294,97.0,88.0
conditions,Day,669.0,45.0,1713.0,1527.0,199,365.0,85.0,9.0,46.0,189.0,10.0,7.0,166.0,400.0,0.239,0.317,0.397,0.714,606.0,32.0,10.0,5.0,5.0,7.0,12.0,0.294,107.0,98.0
conditions,Open,954.0,64.0,2457.0,2183.0,254,484.0,111.0,10.0,61.0,242.0,9.0,8.0,220.0,578.0,0.222,0.299,0.366,0.665,798.0,29.0,26.0,14.0,11.0,11.0,21.0,0.272,93.0,82.0
conditions,Retract,1203.0,81.0,3049.0,2730.0,354,673.0,161.0,18.0,68.0,336.0,27.0,4.0,264.0,735.0,0.247,0.317,0.393,0.711,1074.0,58.0,25.0,16.0,13.0,10.0,16.0,0.312,106.0,103.0
conditions,Grass,1026.0,69.0,2648.0,2362.0,273,528.0,121.0,10.0,67.0,261.0,9.0,9.0,231.0,644.0,0.224,0.299,0.368,0.667,870.0,31.0,27.0,14.0,11.0,11.0,22.0,0.277,93.0,83.0
conditions,Artif. Turf,1131.0,76.0,2858.0,2551.0,335,629.0,151.0,18.0,62.0,317.0,27.0,3.0,253.0,669.0,0.247,0.319,0.393,0.712,1002.0,56.0,24.0,16.0,13.0,10.0,15.0,0.309,106.0,103.0
parks,MIL-Am Fam Field,60.0,4.0,148.0,136.0,10,30.0,7.0,0.0,4.0,10.0,1.0,1.0,10.0,51.0,0.221,0.277,0.36,0.637,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.317,84.0,86.0
