Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
power,vs. avg.P/F,110.0,,1692.0,1505.0,198,366.0,60.0,14.0,51.0,194.0,19.0,12.0,156.0,447.0,0.243,0.316,0.403,0.719,607.0,28.0,10.0,7.0,13.0,6.0,13.0,0.309,103.0,98.0
power,vs. Finesse,118.0,,2407.0,2198.0,302,566.0,109.0,14.0,83.0,292.0,27.0,9.0,168.0,521.0,0.258,0.311,0.433,0.744,952.0,49.0,13.0,3.0,24.0,1.0,19.0,0.299,109.0,96.0
gbfbpitch,vs. Fly Ball,129.0,,2169.0,1951.0,268,466.0,92.0,14.0,67.0,258.0,34.0,9.0,177.0,580.0,0.239,0.303,0.403,0.706,787.0,27.0,12.0,6.0,23.0,0.0,15.0,0.301,99.0,91.0
gbfbpitch,vs. avg.F/G,109.0,,2069.0,1876.0,218,448.0,77.0,14.0,61.0,212.0,25.0,7.0,161.0,544.0,0.239,0.301,0.392,0.694,736.0,40.0,12.0,7.0,11.0,6.0,11.0,0.302,96.0,93.0
gbfbpitch,vs. GrndBall,85.0,,1117.0,993.0,148,251.0,41.0,5.0,38.0,142.0,13.0,7.0,101.0,251.0,0.253,0.326,0.419,0.745,416.0,28.0,11.0,3.0,9.0,1.0,8.0,0.299,110.0,108.0
hitloc,To Infield,145.0,,1557.0,1541.0,43,113.0,5.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.073,0.073,0.077,0.15,118.0,95.0,0.0,16.0,0.0,0.0,31.0,0.073,-57.0,80.0
hitloc,To Outfield,145.0,,1946.0,1903.0,570,1052.0,205.0,33.0,166.0,567.0,0.0,0.0,0.0,0.0,0.553,0.541,0.957,1.498,1821.0,0.0,0.0,0.0,43.0,0.0,3.0,0.498,314.0,100.0
hitloc,Ball In Play,145.0,,3340.0,3281.0,361,1001.0,210.0,33.0,2.0,351.0,0.0,0.0,0.0,0.0,0.305,0.301,0.391,0.692,1283.0,95.0,0.0,16.0,43.0,0.0,34.0,0.301,95.0,108.0
hitloc,Not in Play,145.0,,2015.0,1539.0,273,164.0,0.0,0.0,164.0,261.0,72.0,23.0,439.0,1375.0,0.107,0.317,0.426,0.743,656.0,0.0,35.0,0.0,0.0,7.0,0.0,,109.0,74.0
hitloc,Fair Terr,145.0,,3403.0,3346.0,611,1165.0,210.0,33.0,166.0,601.0,0.0,0.0,0.0,0.0,0.348,0.344,0.579,0.923,1939.0,95.0,0.0,16.0,41.0,0.0,34.0,0.31,156.0,104.0
hitloc,Foul Terr,74.0,,100.0,98.0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-100.0,
hitloc,Pulled-RHB,140.0,,571.0,565.0,133,206.0,47.0,1.0,52.0,131.0,0.0,0.0,0.0,0.0,0.365,0.362,0.727,1.089,411.0,29.0,0.0,2.0,4.0,0.0,14.0,0.298,199.0,85.0
