Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@ARI-Chase Field,3.0,,63.0,52.0,7,14.0,2.0,0.0,1.0,7.0,1.0,1.0,8.0,12.0,0.269,0.381,0.365,0.746,19.0,0.0,2.0,0.0,1.0,0.0,1.0,0.325,122.0,107.0
platparks,as RHB@BAL-Camden Yards,4.0,,70.0,64.0,7,14.0,1.0,0.0,5.0,7.0,2.0,1.0,6.0,12.0,0.219,0.286,0.469,0.754,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.191,118.0,83.0
platparks,as LHB@BAL-Camden Yards,4.0,,52.0,47.0,9,13.0,3.0,0.0,2.0,9.0,0.0,0.0,3.0,13.0,0.277,0.327,0.468,0.795,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.333,131.0,94.0
platparks,as RHB@BOS-Fenway Pk,4.0,,101.0,88.0,10,19.0,10.0,0.0,2.0,10.0,2.0,0.0,12.0,25.0,0.216,0.317,0.398,0.715,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.279,110.0,77.0
platparks,as LHB@BOS-Fenway Pk,4.0,,57.0,49.0,13,12.0,3.0,1.0,1.0,11.0,1.0,0.0,5.0,13.0,0.245,0.339,0.408,0.747,20.0,0.0,2.0,1.0,0.0,0.0,1.0,0.314,119.0,95.0
platparks,as RHB@CHW-Guaranteed,3.0,,54.0,50.0,11,15.0,2.0,0.0,4.0,11.0,0.0,0.0,2.0,16.0,0.3,0.352,0.58,0.932,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.367,169.0,147.0
platparks,as LHB@CHW-Guaranteed,3.0,,62.0,49.0,6,11.0,0.0,0.0,3.0,6.0,3.0,0.0,12.0,13.0,0.224,0.387,0.408,0.795,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.242,135.0,132.0
platparks,as RHB@CLE-Progressive,3.0,,38.0,34.0,2,9.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,13.0,0.265,0.342,0.412,0.754,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,122.0,108.0
platparks,as LHB@CLE-Progressive,3.0,,80.0,72.0,8,14.0,2.0,0.0,3.0,8.0,0.0,1.0,8.0,26.0,0.194,0.275,0.347,0.622,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.256,82.0,75.0
platparks,as RHB@COL-Coors Fld,2.0,,36.0,34.0,6,8.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,7.0,0.235,0.278,0.529,0.807,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.208,131.0,93.0
