Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@COL-Coors Fld,4.0,,69.0,61.0,11,17.0,6.0,0.0,2.0,11.0,0.0,0.0,4.0,14.0,0.279,0.333,0.475,0.809,29.0,4.0,1.0,3.0,0.0,0.0,1.0,0.333,123.0,98.0
platparks,as LHB@COL-Coors Fld,4.0,,91.0,77.0,10,19.0,2.0,1.0,1.0,9.0,2.0,0.0,14.0,9.0,0.247,0.363,0.338,0.7,26.0,5.0,0.0,0.0,0.0,0.0,2.0,0.269,98.0,89.0
platparks,as RHB@DET-Comerica Pk,1.0,,14.0,13.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.154,0.214,0.154,0.368,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5.0,6.0
platparks,as LHB@DET-Comerica Pk,1.0,,25.0,22.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.091,0.2,0.091,0.291,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.111,-15.0,-13.0
platparks,as RHB@KCR-KauffmanStad,2.0,,29.0,28.0,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.143,0.172,0.179,0.351,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.167,-2.0,-3.0
platparks,as LHB@KCR-KauffmanStad,2.0,,42.0,37.0,4,8.0,3.0,0.0,1.0,4.0,1.0,0.0,4.0,11.0,0.216,0.286,0.378,0.664,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.269,84.0,82.0
platparks,as RHB@MIA-loanDepot pk,3.0,,72.0,67.0,8,15.0,4.0,0.0,2.0,8.0,1.0,0.0,3.0,24.0,0.224,0.278,0.373,0.651,25.0,1.0,2.0,0.0,0.0,0.0,1.0,0.317,80.0,93.0
platparks,as LHB@MIA-loanDepot pk,3.0,,44.0,40.0,1,8.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,0.2,0.273,0.3,0.573,12.0,1.0,0.0,0.0,0.0,2.0,1.0,0.219,60.0,75.0
platparks,as RHB@MIL-Am Fam Field,71.0,,1324.0,1139.0,161,252.0,45.0,4.0,49.0,152.0,21.0,7.0,135.0,330.0,0.221,0.315,0.397,0.712,452.0,25.0,25.0,13.0,10.0,8.0,5.0,0.264,97.0,105.0
platparks,as LHB@MIL-Am Fam Field,71.0,,1297.0,1140.0,146,261.0,60.0,4.0,33.0,139.0,13.0,3.0,129.0,312.0,0.229,0.315,0.375,0.691,428.0,14.0,18.0,3.0,7.0,6.0,4.0,0.284,92.0,105.0
platparks,as RHB@MIN-Target Field,3.0,,51.0,46.0,2,5.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,9.0,0.109,0.196,0.217,0.413,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.111,15.0,15.0
platparks,as LHB@MIN-Target Field,3.0,,59.0,54.0,8,16.0,4.0,0.0,1.0,7.0,0.0,0.0,3.0,14.0,0.296,0.339,0.426,0.765,23.0,2.0,1.0,0.0,1.0,0.0,0.0,0.375,112.0,100.0
platparks,as LHB@NYM-Citi Field,3.0,,48.0,39.0,3,5.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,17.0,0.128,0.292,0.282,0.574,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.15,62.0,65.0
